placement_id,job_title,job_post_date,fill_date,days_to_fill,placement_fee,client_id,recruiter_id,candidate_country,client_country,daily_rate,is_fast_fill,fee_category,client_name,industry,recruiter_name,seniority
1934,HR Manager,2024-01-17,2024-02-18,32,4746.56,46,6,Philippines,United States,148.33,False,Medium,RapidHire Partners 46,Retail,Emma Smith,Mid
1935,HR Manager,2023-02-11,2023-03-17,34,7621.51,36,10,Kenya,United States,224.16,False,High,RapidHire Partners 36,Retail,Omar Davis,Senior
1936,Senior IT Support,2023-11-25,2023-12-29,34,7073.36,9,12,Nigeria,United States,208.04,False,High,TrueNorth Staffing 9,Healthcare,Emma Khan,Senior
1937,Senior IT Support,2023-06-21,2023-07-24,33,3114.2,94,19,India,UAE,94.37,False,Medium,PeakHire Group 94,Technology,Aisha Wilson,Junior
1938,Senior IT Support,2024-06-07,2024-07-03,26,4513.95,79,27,Kenya,United States,173.61,True,Medium,BrightForce Group 79,Finance,Zara Ahmed,Junior
1939,HR Manager,2024-05-26,2024-06-23,28,7960.89,15,5,Nigeria,Canada,284.32,True,High,NexGen Recruitment 15,Retail,Emma Johnson,Mid
1940,Junior Developer,2023-06-11,2023-07-06,25,3195.27,88,30,Pakistan,Canada,127.81,True,Medium,CoreHire Solutions 88,Retail,Raj Ali,Junior
1941,Junior Developer,2023-04-02,2023-05-03,31,1160.51,49,13,Philippines,United Kingdom,37.44,False,Low,RapidHire Partners 49,Technology,Priya Ahmed,Mid
1942,Senior IT Support,2024-04-02,2024-04-19,17,3604.78,44,22,Pakistan,Australia,212.05,True,Medium,TrueNorth Staffing 44,Healthcare,Sarah Taylor,Mid
1943,Junior Developer,2023-08-08,2023-09-12,35,1593.85,74,7,Nigeria,Canada,45.54,False,Low,TalentBridge Solutions 74,Technology,Sarah Johnson,Junior
1944,Junior Developer,2024-04-11,2024-05-10,29,2608.45,86,26,Philippines,UAE,89.95,False,Medium,TalentBridge Solutions 86,Retail,David Smith,Junior
1945,Senior IT Support,2023-06-30,2023-08-05,36,3748.16,37,1,Nigeria,Australia,104.12,False,Medium,PeakHire Group 37,Healthcare,Carlos Jones,Junior
1946,Junior Developer,2023-12-01,2024-01-02,32,3765.79,20,20,Kenya,UAE,117.68,False,Medium,PrimePath Staffing 20,Manufacturing,Chen Hassan,Mid
1947,Senior IT Support,2024-01-11,2024-02-06,26,7199.96,45,24,Philippines,Canada,276.92,True,High,RapidHire Partners 45,Finance,Raj Ali,Senior
1948,Senior IT Support,2023-01-02,2023-02-11,40,7052.32,28,23,Nigeria,Australia,176.31,False,High,PeakHire Group 28,Healthcare,Zara Smith,Senior
1949,Junior Developer,2023-01-18,2023-02-18,31,3337.66,30,15,Kenya,United Kingdom,107.67,False,Medium,PrimePath Staffing 30,Healthcare,Emma Williams,Senior
1950,Junior Developer,2023-12-01,2023-12-20,19,2271.59,50,10,Pakistan,United States,119.56,True,Medium,GlobalStaff Partners 50,Finance,Omar Davis,Senior
1951,Data Analyst,2023-06-09,2023-07-01,22,3824.54,62,30,India,United Kingdom,173.84,True,Medium,ClearPath Hiring 62,Healthcare,Raj Ali,Junior
1952,Data Analyst,2024-05-21,2024-06-15,25,2842.75,22,20,Philippines,Australia,113.71,True,Medium,TrueNorth Staffing 22,Technology,Chen Hassan,Mid
1953,Senior IT Support,2023-01-23,2023-02-14,22,5156.11,17,5,Pakistan,UAE,234.37,True,High,TrueNorth Staffing 17,Retail,Emma Johnson,Mid
1954,Senior IT Support,2023-06-12,2023-07-16,34,4711.95,88,21,Philippines,United Kingdom,138.59,False,Medium,CoreHire Solutions 88,Retail,Priya Taylor,Mid
1955,Data Analyst,2023-01-18,2023-02-20,33,2477.8199999999997,52,16,India,Australia,75.09,False,Medium,TalentBridge Solutions 52,Technology,Omar Ali,Junior
1956,HR Manager,2023-11-12,2023-12-22,40,4842.83,48,15,Nigeria,Australia,121.07,False,Medium,NexGen Recruitment 48,Technology,Emma Williams,Senior
1957,Data Analyst,2023-06-26,2023-08-03,38,2115.91,33,16,Kenya,United Kingdom,55.68,False,Medium,CoreHire Solutions 33,Manufacturing,Omar Ali,Junior
1958,HR Manager,2023-03-02,2023-03-21,19,5170.92,66,4,Pakistan,United Kingdom,272.15,True,High,BrightForce Group 66,Healthcare,David Davis,Junior
1959,HR Manager,2024-02-13,2024-03-06,22,5769.22,12,16,India,United States,262.24,True,High,SwiftTalent Agency 12,Healthcare,Omar Ali,Junior
1960,Senior IT Support,2024-01-11,2024-02-12,32,5721.86,19,19,Philippines,United Kingdom,178.81,False,High,GlobalStaff Partners 19,Healthcare,Aisha Wilson,Junior
1961,Senior IT Support,2024-04-19,2024-05-28,39,7871.01,66,2,Nigeria,Canada,201.82,False,High,BrightForce Group 66,Healthcare,Priya Patel,Mid
1962,Junior Developer,2023-12-07,2024-01-01,25,1161.65,7,27,Philippines,UAE,46.47,True,Low,PeakHire Group 7,Healthcare,Zara Ahmed,Junior
1963,Data Analyst,2024-02-15,2024-03-16,30,2476.1,91,7,India,United Kingdom,82.54,False,Medium,BrightForce Group 91,Retail,Sarah Johnson,Junior
1964,HR Manager,2024-06-24,2024-07-18,24,3908.63,58,14,Pakistan,Canada,162.86,True,Medium,ClearPath Hiring 58,Finance,Omar Singh,Senior
1965,HR Manager,2023-01-06,2023-02-05,30,1089.05,86,26,Kenya,United States,36.3,False,Low,TalentBridge Solutions 86,Retail,David Smith,Junior
1966,Junior Developer,2024-03-26,2024-04-27,32,3467.76,56,29,Kenya,Canada,108.37,False,Medium,RapidHire Partners 56,Healthcare,Sarah Patel,Junior
1967,Senior IT Support,2023-09-04,2023-09-30,26,5590.39,90,28,Philippines,Canada,215.02,True,High,BrightForce Group 90,Manufacturing,Zara Malik,Junior
1968,Senior IT Support,2024-03-11,2024-03-26,15,7899.11,43,21,Pakistan,Australia,526.61,True,High,PrimePath Staffing 43,Technology,Priya Taylor,Mid
1969,Senior IT Support,2024-04-23,2024-05-09,16,3252.89,33,2,Pakistan,United Kingdom,203.31,True,Medium,CoreHire Solutions 33,Manufacturing,Priya Patel,Mid
1970,Data Analyst,2023-03-11,2023-04-16,36,2756.69,73,25,Kenya,UAE,76.57,False,Medium,PeakHire Group 73,Manufacturing,Priya Jones,Junior
1971,Data Analyst,2023-03-09,2023-04-04,26,1747.87,23,2,Kenya,UAE,67.23,True,Low,BlueStar Recruitment 23,Technology,Priya Patel,Mid
1972,Senior IT Support,2024-05-23,2024-06-27,35,7039.16,51,26,Kenya,Australia,201.12,False,High,BrightForce Group 51,Healthcare,David Smith,Junior
1973,Junior Developer,2024-03-25,2024-04-25,31,2944.08,54,13,Philippines,Australia,94.97,False,Medium,PrimePath Staffing 54,Technology,Priya Ahmed,Mid
1974,Data Analyst,2023-04-12,2023-05-17,35,1306.17,63,10,Philippines,United Kingdom,37.32,False,Low,PeakHire Group 63,Technology,Omar Davis,Senior
1975,Data Analyst,2023-11-27,2023-12-28,31,1744.73,27,24,Philippines,Australia,56.28,False,Low,TrueNorth Staffing 27,Finance,Raj Ali,Senior
1976,Data Analyst,2024-04-01,2024-05-06,35,2748.59,9,23,Kenya,UAE,78.53,False,Medium,TrueNorth Staffing 9,Healthcare,Zara Smith,Senior
1977,Junior Developer,2024-06-11,2024-07-02,21,1078.92,70,28,Pakistan,United States,51.38,True,Low,SwiftTalent Agency 70,Finance,Zara Malik,Junior
1978,HR Manager,2023-01-29,2023-02-14,16,3274.61,85,21,Pakistan,UAE,204.66,True,Medium,TalentBridge Solutions 85,Manufacturing,Priya Taylor,Mid
1979,Senior IT Support,2024-06-09,2024-07-02,23,4176.05,100,19,Pakistan,Canada,181.57,True,Medium,TalentBridge Solutions 100,Manufacturing,Aisha Wilson,Junior
1980,Senior IT Support,2023-01-23,2023-02-22,30,3417.5,69,17,Nigeria,Australia,113.92,False,Medium,NexGen Recruitment 69,Finance,Zara Jones,Junior
1981,Senior IT Support,2024-02-13,2024-03-16,32,7076.59,39,18,India,United States,221.14,False,High,SwiftTalent Agency 39,Technology,Carlos Brown,Senior
1982,HR Manager,2024-06-18,2024-07-04,16,7734.02,30,19,Pakistan,Canada,483.38,True,High,PrimePath Staffing 30,Healthcare,Aisha Wilson,Junior
1983,HR Manager,2023-03-05,2023-04-03,29,7662.53,34,18,Philippines,United Kingdom,264.23,False,High,SwiftTalent Agency 34,Manufacturing,Carlos Brown,Senior
1984,Data Analyst,2023-07-04,2023-08-04,31,2419.83,49,19,Philippines,United Kingdom,78.06,False,Medium,RapidHire Partners 49,Technology,Aisha Wilson,Junior
1985,HR Manager,2023-03-28,2023-04-28,31,3457.52,66,29,India,Canada,111.53,False,Medium,BrightForce Group 66,Healthcare,Sarah Patel,Junior
1986,Data Analyst,2024-03-09,2024-04-13,35,3374.39,65,5,Kenya,Canada,96.41,False,Medium,ProLink HR 65,Technology,Emma Johnson,Mid
1987,HR Manager,2024-05-03,2024-06-10,38,5892.98,7,9,Kenya,United Kingdom,155.08,False,High,PeakHire Group 7,Healthcare,Aisha Johnson,Mid
1988,Junior Developer,2023-04-01,2023-05-02,31,3140.15,55,4,Kenya,UAE,101.3,False,Medium,RapidHire Partners 55,Finance,David Davis,Junior
1989,HR Manager,2023-07-01,2023-07-25,24,3698.76,87,29,Philippines,Australia,154.12,True,Medium,ClearPath Hiring 87,Manufacturing,Sarah Patel,Junior
1990,Data Analyst,2024-04-16,2024-05-13,27,3168.6,85,22,Philippines,Canada,117.36,True,Medium,TalentBridge Solutions 85,Manufacturing,Sarah Taylor,Mid
1991,Senior IT Support,2023-10-17,2023-11-05,19,7423.84,49,13,Pakistan,Australia,390.73,True,High,RapidHire Partners 49,Technology,Priya Ahmed,Mid
1992,Data Analyst,2023-09-30,2023-11-02,33,3806.67,40,5,India,United Kingdom,115.35,False,Medium,NexGen Recruitment 40,Technology,Emma Johnson,Mid
1993,Junior Developer,2023-05-26,2023-06-19,24,2682.5,46,19,Philippines,United States,111.77,True,Medium,RapidHire Partners 46,Retail,Aisha Wilson,Junior
1994,HR Manager,2023-01-01,2023-02-08,38,4376.09,74,26,Nigeria,United States,115.16,False,Medium,TalentBridge Solutions 74,Technology,David Smith,Junior
1995,HR Manager,2023-02-12,2023-03-14,30,5663.52,18,9,India,Canada,188.78,False,High,BrightForce Group 18,Manufacturing,Aisha Johnson,Mid
1996,HR Manager,2023-01-23,2023-02-18,26,4416.9,9,3,Philippines,UAE,169.88,True,Medium,TrueNorth Staffing 9,Healthcare,Lisa Singh,Senior
1997,Senior IT Support,2023-09-12,2023-09-30,18,5932.49,97,20,Pakistan,United States,329.58,True,High,ClearPath Hiring 97,Retail,Chen Hassan,Mid
1998,Junior Developer,2023-08-07,2023-09-17,41,3144.2,53,29,Nigeria,United Kingdom,76.69,False,Medium,TalentBridge Solutions 53,Healthcare,Sarah Patel,Junior
1999,Junior Developer,2024-06-07,2024-07-01,24,1131.37,43,25,India,United Kingdom,47.14,True,Low,PrimePath Staffing 43,Technology,Priya Jones,Junior
2000,Data Analyst,2023-11-06,2023-12-06,30,3719.29,34,4,Nigeria,Australia,123.98,False,Medium,SwiftTalent Agency 34,Manufacturing,David Davis,Junior
2001,Data Analyst,2023-10-24,2023-11-14,21,2950.86,73,14,Pakistan,Canada,140.52,True,Medium,PeakHire Group 73,Manufacturing,Omar Singh,Senior
2002,HR Manager,2023-03-08,2023-04-06,29,3266.82,17,23,Nigeria,UAE,112.65,False,Medium,TrueNorth Staffing 17,Retail,Zara Smith,Senior
2003,Senior IT Support,2023-01-03,2023-02-06,34,5733.52,60,27,Kenya,Australia,168.63,False,High,BlueStar Recruitment 60,Healthcare,Zara Ahmed,Junior
2004,Data Analyst,2024-06-13,2024-06-29,16,1238.86,14,26,Pakistan,United States,77.43,True,Low,PrimePath Staffing 14,Finance,David Smith,Junior
2005,Junior Developer,2023-09-29,2023-11-01,33,3757.35,79,22,Nigeria,Australia,113.86,False,Medium,BrightForce Group 79,Finance,Sarah Taylor,Mid
2006,Junior Developer,2024-03-26,2024-05-03,38,3096.64,65,13,Kenya,Australia,81.49,False,Medium,ProLink HR 65,Technology,Priya Ahmed,Mid
2007,Senior IT Support,2023-11-18,2023-12-21,33,4636.63,7,4,India,United Kingdom,140.5,False,Medium,PeakHire Group 7,Healthcare,David Davis,Junior
2008,Junior Developer,2024-05-04,2024-06-01,28,1175.76,32,23,Kenya,Canada,41.99,True,Low,BlueStar Recruitment 32,Finance,Zara Smith,Senior
2009,Senior IT Support,2023-03-22,2023-04-30,39,5590.39,94,2,Nigeria,United States,143.34,False,High,PeakHire Group 94,Technology,Priya Patel,Mid
2010,HR Manager,2024-02-25,2024-04-02,37,4035.71,83,5,Nigeria,United Kingdom,109.07,False,Medium,TalentBridge Solutions 83,Technology,Emma Johnson,Mid
2011,Data Analyst,2024-01-24,2024-02-26,33,1982.96,7,1,Philippines,Australia,60.09,False,Low,PeakHire Group 7,Healthcare,Carlos Jones,Junior
2012,Data Analyst,2023-09-14,2023-10-20,36,3420.98,38,30,Kenya,Canada,95.03,False,Medium,SwiftTalent Agency 38,Finance,Raj Ali,Junior
2013,Data Analyst,2024-03-21,2024-04-24,34,3356.55,53,2,Philippines,UAE,98.72,False,Medium,TalentBridge Solutions 53,Healthcare,Priya Patel,Mid
2014,Data Analyst,2023-11-15,2023-12-19,34,1485.49,47,16,Nigeria,Canada,43.69,False,Low,BlueStar Recruitment 47,Manufacturing,Omar Ali,Junior
2015,Senior IT Support,2023-11-12,2023-12-12,30,5856.05,29,7,India,Australia,195.2,False,High,ClearPath Hiring 29,Retail,Sarah Johnson,Junior
2016,Senior IT Support,2024-01-14,2024-02-20,37,5125.76,52,29,Nigeria,Canada,138.53,False,High,TalentBridge Solutions 52,Technology,Sarah Patel,Junior
2017,Junior Developer,2023-10-24,2023-11-23,30,3311.27,51,21,Nigeria,UAE,110.38,False,Medium,BrightForce Group 51,Healthcare,Priya Taylor,Mid
2018,Data Analyst,2024-03-11,2024-04-15,35,2477.8199999999997,24,4,Kenya,United States,70.79,False,Medium,ClearPath Hiring 24,Healthcare,David Davis,Junior
2019,Junior Developer,2024-03-14,2024-04-02,19,3889.84,62,23,Pakistan,Canada,204.73,True,Medium,ClearPath Hiring 62,Healthcare,Zara Smith,Senior
2020,Junior Developer,2024-02-04,2024-03-03,28,3291.43,11,6,India,UAE,117.55,True,Medium,NexGen Recruitment 11,Manufacturing,Emma Smith,Mid
2021,Senior IT Support,2024-05-30,2024-06-26,27,4862.55,33,18,Kenya,Australia,180.09,True,Medium,CoreHire Solutions 33,Manufacturing,Carlos Brown,Senior
2022,Senior IT Support,2023-01-16,2023-02-17,32,3030.6,76,17,Kenya,Canada,94.71,False,Medium,ClearPath Hiring 76,Finance,Zara Jones,Junior
2023,HR Manager,2023-03-23,2023-04-27,35,3974.91,77,29,Philippines,UAE,113.57,False,Medium,PeakHire Group 77,Finance,Sarah Patel,Junior
2024,Senior IT Support,2023-05-19,2023-06-24,36,7654.93,53,26,Philippines,UAE,212.64,False,High,TalentBridge Solutions 53,Healthcare,David Smith,Junior
2025,HR Manager,2023-06-18,2023-07-18,30,3380.7,68,9,Nigeria,United States,112.69,False,Medium,TalentBridge Solutions 68,Retail,Aisha Johnson,Mid
2026,HR Manager,2024-01-31,2024-03-09,38,2026.45,69,2,Kenya,Canada,53.33,False,Medium,NexGen Recruitment 69,Finance,Priya Patel,Mid
2027,Junior Developer,2024-06-10,2024-07-09,29,2105.49,17,4,Philippines,Australia,72.6,False,Medium,TrueNorth Staffing 17,Retail,David Davis,Junior
2028,Junior Developer,2024-01-06,2024-02-13,38,2510.39,35,2,Kenya,United Kingdom,66.06,False,Medium,PeakHire Group 35,Manufacturing,Priya Patel,Mid
2029,Data Analyst,2024-04-23,2024-05-25,32,1916.51,19,28,Kenya,United States,59.89,False,Low,GlobalStaff Partners 19,Healthcare,Zara Malik,Junior
2030,Senior IT Support,2023-06-07,2023-07-19,42,3557.02,58,10,Nigeria,Australia,84.69,False,Medium,ClearPath Hiring 58,Finance,Omar Davis,Senior
2031,HR Manager,2023-03-28,2023-05-05,38,3046.52,100,13,Kenya,United States,80.17,False,Medium,TalentBridge Solutions 100,Manufacturing,Priya Ahmed,Mid
2032,Data Analyst,2023-06-20,2023-07-22,32,2935.19,4,7,India,Australia,91.72,False,Medium,GlobalStaff Partners 4,Technology,Sarah Johnson,Junior
2033,Junior Developer,2023-12-29,2024-01-28,30,3458.94,84,18,Philippines,United Kingdom,115.3,False,Medium,PrimePath Staffing 84,Manufacturing,Carlos Brown,Senior
2034,Senior IT Support,2023-09-10,2023-10-21,41,6033.7,33,11,Nigeria,United States,147.16,False,High,CoreHire Solutions 33,Manufacturing,Ahmed Smith,Mid
2035,Junior Developer,2023-05-29,2023-06-19,21,1975.0,30,11,Pakistan,United States,94.05,True,Low,PrimePath Staffing 30,Healthcare,Ahmed Smith,Mid
2036,Senior IT Support,2023-04-17,2023-05-19,32,3178.82,92,28,Nigeria,Canada,99.34,False,Medium,ClearPath Hiring 92,Manufacturing,Zara Malik,Junior
2037,Data Analyst,2024-03-11,2024-04-11,31,2477.8199999999997,23,9,Philippines,UAE,79.93,False,Medium,BlueStar Recruitment 23,Technology,Aisha Johnson,Mid
2038,Data Analyst,2024-06-28,2024-07-30,32,1784.96,69,29,India,UAE,55.78,False,Low,NexGen Recruitment 69,Finance,Sarah Patel,Junior
2039,HR Manager,2023-04-20,2023-05-17,27,2808.3,88,21,Kenya,UAE,104.01,True,Medium,CoreHire Solutions 88,Retail,Priya Taylor,Mid
2040,Senior IT Support,2024-05-29,2024-06-30,32,3735.42,33,28,India,Australia,116.73,False,Medium,CoreHire Solutions 33,Manufacturing,Zara Malik,Junior
2041,HR Manager,2023-06-08,2023-07-10,32,7940.86,98,23,Kenya,Australia,248.15,False,High,BlueStar Recruitment 98,Retail,Zara Smith,Senior
2042,Data Analyst,2024-05-05,2024-05-24,19,2443.72,58,22,Pakistan,United States,128.62,True,Medium,ClearPath Hiring 58,Finance,Sarah Taylor,Mid
2043,Junior Developer,2024-01-26,2024-02-23,28,1109.29,23,9,India,United States,39.62,True,Low,BlueStar Recruitment 23,Technology,Aisha Johnson,Mid
2044,Junior Developer,2023-08-30,2023-09-30,31,2777.18,14,5,Nigeria,United Kingdom,89.59,False,Medium,PrimePath Staffing 14,Finance,Emma Johnson,Mid
2045,HR Manager,2023-06-10,2023-07-16,36,1090.25,73,7,Kenya,United States,30.28,False,Low,PeakHire Group 73,Manufacturing,Sarah Johnson,Junior
2046,Senior IT Support,2023-08-06,2023-09-07,32,6558.45,16,2,Philippines,United Kingdom,204.95,False,High,SwiftTalent Agency 16,Manufacturing,Priya Patel,Mid
2047,Junior Developer,2023-03-06,2023-03-23,17,2471.31,50,15,Pakistan,Canada,145.37,True,Medium,GlobalStaff Partners 50,Finance,Emma Williams,Senior
2048,Senior IT Support,2024-05-07,2024-06-01,25,7550.2,16,1,Philippines,Australia,302.01,True,High,SwiftTalent Agency 16,Manufacturing,Carlos Jones,Junior
2049,Junior Developer,2023-10-23,2023-11-11,19,2118.01,93,8,Pakistan,Australia,111.47,True,Medium,BlueStar Recruitment 93,Technology,Chen Smith,Mid
2050,Junior Developer,2024-06-06,2024-07-03,27,2923.46,62,9,India,Canada,108.28,True,Medium,ClearPath Hiring 62,Healthcare,Aisha Johnson,Mid
2051,Junior Developer,2023-11-20,2023-12-30,40,1584.96,13,2,Nigeria,United Kingdom,39.62,False,Low,SwiftTalent Agency 13,Technology,Priya Patel,Mid
2052,Senior IT Support,2023-07-06,2023-08-08,33,5285.22,36,11,India,Australia,160.16,False,High,RapidHire Partners 36,Retail,Ahmed Smith,Mid
2053,Senior IT Support,2023-02-17,2023-03-20,31,4657.04,86,13,Philippines,Canada,150.23,False,Medium,TalentBridge Solutions 86,Retail,Priya Ahmed,Mid
2054,Senior IT Support,2024-01-15,2024-02-07,23,3065.21,12,23,India,United Kingdom,133.27,True,Medium,SwiftTalent Agency 12,Healthcare,Zara Smith,Senior
2055,Data Analyst,2023-11-28,2023-12-27,29,1004.76,79,27,Kenya,Australia,34.65,False,Low,BrightForce Group 79,Finance,Zara Ahmed,Junior
2056,HR Manager,2024-01-12,2024-02-15,34,1125.87,98,7,India,Canada,33.11,False,Low,BlueStar Recruitment 98,Retail,Sarah Johnson,Junior
2057,Junior Developer,2024-02-19,2024-03-22,32,1882.6,78,15,Philippines,United Kingdom,58.83,False,Low,RapidHire Partners 78,Technology,Emma Williams,Senior
2058,HR Manager,2023-05-02,2023-05-29,27,5790.15,88,22,Philippines,Canada,214.45,True,High,CoreHire Solutions 88,Retail,Sarah Taylor,Mid
2059,Senior IT Support,2024-03-15,2024-04-21,37,4820.42,59,28,Nigeria,United Kingdom,130.28,False,Medium,ApexRecruit Ltd 59,Manufacturing,Zara Malik,Junior
2060,HR Manager,2023-05-10,2023-06-12,33,3116.87,12,5,Kenya,Canada,94.45,False,Medium,SwiftTalent Agency 12,Healthcare,Emma Johnson,Mid
2061,Data Analyst,2024-06-18,2024-07-27,39,2363.66,24,13,Nigeria,United Kingdom,60.61,False,Medium,ClearPath Hiring 24,Healthcare,Priya Ahmed,Mid
2062,Senior IT Support,2024-01-13,2024-02-05,23,6805.26,10,26,India,Canada,295.88,True,High,PeakHire Group 10,Technology,David Smith,Junior
2063,Data Analyst,2024-05-13,2024-06-09,27,3914.55,91,3,India,United States,144.98,True,Medium,BrightForce Group 91,Retail,Lisa Singh,Senior
2064,HR Manager,2023-04-09,2023-05-07,28,6010.62,83,18,Philippines,United States,214.66,True,High,TalentBridge Solutions 83,Technology,Carlos Brown,Senior
2065,HR Manager,2023-07-01,2023-07-24,23,7699.83,78,16,India,UAE,334.78,True,High,RapidHire Partners 78,Technology,Omar Ali,Junior
2066,Senior IT Support,2023-09-28,2023-10-31,33,5246.4,47,9,Philippines,United States,158.98,False,High,BlueStar Recruitment 47,Manufacturing,Aisha Johnson,Mid
2067,Data Analyst,2023-02-16,2023-03-11,23,3043.05,100,17,Pakistan,United States,132.31,True,Medium,TalentBridge Solutions 100,Manufacturing,Zara Jones,Junior
2068,Junior Developer,2024-05-23,2024-06-16,24,1378.99,91,19,Pakistan,United Kingdom,57.46,True,Low,BrightForce Group 91,Retail,Aisha Wilson,Junior
2069,Senior IT Support,2023-12-17,2024-01-12,26,6160.59,7,15,Kenya,United States,236.95,True,High,PeakHire Group 7,Healthcare,Emma Williams,Senior
2070,Data Analyst,2023-07-01,2023-07-25,24,3542.85,72,20,India,UAE,147.62,True,Medium,ProLink HR 72,Retail,Chen Hassan,Mid
2071,Data Analyst,2024-06-16,2024-07-25,39,1015.17,67,6,Nigeria,United States,26.03,False,Low,NexGen Recruitment 67,Technology,Emma Smith,Mid
2072,HR Manager,2024-03-05,2024-04-04,30,4201.85,70,30,Kenya,UAE,140.06,False,Medium,SwiftTalent Agency 70,Finance,Raj Ali,Junior
2073,Senior IT Support,2023-03-02,2023-03-24,22,3294.59,74,12,Pakistan,United Kingdom,149.75,True,Medium,TalentBridge Solutions 74,Technology,Emma Khan,Senior
2074,HR Manager,2023-03-30,2023-04-27,28,7429.54,55,3,Kenya,United Kingdom,265.34,True,High,RapidHire Partners 55,Finance,Lisa Singh,Senior
2075,Junior Developer,2024-03-27,2024-04-27,31,3841.01,73,5,Kenya,United States,123.9,False,Medium,PeakHire Group 73,Manufacturing,Emma Johnson,Mid
2076,HR Manager,2023-11-18,2023-12-03,15,3354.4,1,16,Pakistan,UAE,223.63,True,Medium,CoreHire Solutions 1,Finance,Omar Ali,Junior
2077,Senior IT Support,2023-11-16,2023-12-25,39,7386.28,42,23,Nigeria,UAE,189.39,False,High,NexGen Recruitment 42,Healthcare,Zara Smith,Senior
2078,Junior Developer,2024-02-28,2024-04-02,34,3392.35,74,7,India,Canada,99.78,False,Medium,TalentBridge Solutions 74,Technology,Sarah Johnson,Junior
2079,Data Analyst,2023-04-29,2023-05-23,24,1837.09,94,3,India,Australia,76.55,True,Low,PeakHire Group 94,Technology,Lisa Singh,Senior
2080,Junior Developer,2023-11-15,2023-12-24,39,3932.21,11,7,Nigeria,United Kingdom,100.83,False,Medium,NexGen Recruitment 11,Manufacturing,Sarah Johnson,Junior
2081,Data Analyst,2024-02-17,2024-03-07,19,1136.21,24,3,Pakistan,Canada,59.8,True,Low,ClearPath Hiring 24,Healthcare,Lisa Singh,Senior
2082,Junior Developer,2024-01-04,2024-02-05,32,3912.46,68,25,Nigeria,United States,122.26,False,Medium,TalentBridge Solutions 68,Retail,Priya Jones,Junior
2083,HR Manager,2023-10-07,2023-10-31,24,5649.7,56,2,India,Canada,235.4,True,High,RapidHire Partners 56,Healthcare,Priya Patel,Mid
2084,Junior Developer,2023-11-03,2023-11-30,27,3969.18,65,7,Philippines,Australia,147.01,True,Medium,ProLink HR 65,Technology,Sarah Johnson,Junior
2085,Data Analyst,2023-11-02,2023-11-26,24,3400.61,18,18,India,United Kingdom,141.69,True,Medium,BrightForce Group 18,Manufacturing,Carlos Brown,Senior
2086,Senior IT Support,2023-10-11,2023-11-07,27,5227.58,51,12,India,Canada,193.61,True,High,BrightForce Group 51,Healthcare,Emma Khan,Senior
2087,Data Analyst,2023-06-13,2023-07-14,31,1240.18,24,24,Kenya,United Kingdom,40.01,False,Low,ClearPath Hiring 24,Healthcare,Raj Ali,Senior
2088,Data Analyst,2023-02-13,2023-03-11,26,3706.94,90,10,Kenya,United Kingdom,142.57,True,Medium,BrightForce Group 90,Manufacturing,Omar Davis,Senior
2089,Senior IT Support,2023-03-27,2023-05-01,35,7447.42,60,25,Kenya,Australia,212.78,False,High,BlueStar Recruitment 60,Healthcare,Priya Jones,Junior
2090,Senior IT Support,2024-03-31,2024-04-25,25,3711.62,7,22,Philippines,United States,148.46,True,Medium,PeakHire Group 7,Healthcare,Sarah Taylor,Mid
2091,Senior IT Support,2023-08-28,2023-09-22,25,5030.61,35,23,Pakistan,United Kingdom,201.22,True,High,PeakHire Group 35,Manufacturing,Zara Smith,Senior
2092,Senior IT Support,2023-07-06,2023-08-03,28,7464.84,41,26,Kenya,Australia,266.6,True,High,PeakHire Group 41,Retail,David Smith,Junior
2093,Senior IT Support,2023-02-21,2023-03-15,22,3789.54,15,11,India,United States,172.25,True,Medium,NexGen Recruitment 15,Retail,Ahmed Smith,Mid
2094,Junior Developer,2023-09-23,2023-11-01,39,3719.52,80,11,Nigeria,United Kingdom,95.37,False,Medium,ClearPath Hiring 80,Finance,Ahmed Smith,Mid
2095,Senior IT Support,2024-03-29,2024-04-26,28,7779.31,17,15,Philippines,Australia,277.83,True,High,TrueNorth Staffing 17,Retail,Emma Williams,Senior
2096,Data Analyst,2024-01-10,2024-02-03,24,3124.89,30,22,Philippines,United Kingdom,130.2,True,Medium,PrimePath Staffing 30,Healthcare,Sarah Taylor,Mid
2097,HR Manager,2023-08-10,2023-08-25,15,4439.23,99,24,Pakistan,United Kingdom,295.95,True,Medium,RapidHire Partners 99,Finance,Raj Ali,Senior
2098,Senior IT Support,2023-02-02,2023-03-07,33,3015.02,55,2,India,Australia,91.36,False,Medium,RapidHire Partners 55,Finance,Priya Patel,Mid
2099,Data Analyst,2023-04-07,2023-05-14,37,1193.23,84,11,Kenya,Australia,32.25,False,Low,PrimePath Staffing 84,Manufacturing,Ahmed Smith,Mid
2100,Data Analyst,2024-01-18,2024-02-15,28,2038.32,44,5,Kenya,United Kingdom,72.8,True,Medium,TrueNorth Staffing 44,Healthcare,Emma Johnson,Mid
2101,Senior IT Support,2024-05-13,2024-06-10,28,3166.29,74,1,India,United Kingdom,113.08,True,Medium,TalentBridge Solutions 74,Technology,Carlos Jones,Junior
2102,HR Manager,2023-03-02,2023-04-04,33,7714.52,50,23,Philippines,Canada,233.77,False,High,GlobalStaff Partners 50,Finance,Zara Smith,Senior
